api-1  | {"correlation_id": "019d5c2e-9cd5-7b0f-9de1-4de557a214ff", "event_id": "UUID('019d5c2e-9ce5-76e8-867f-a449e1bf5067')", "total_latency_ms": 153.8, "db_insert_ms": 96.9, "redis_enqueue_ms": 152.8, "idempotency_set_ms": 153.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:32.088128Z"}
api-3  | {"correlation_id": "019d5c2e-cde3-7d2c-8733-ead27a7eab67", "event_id": "UUID('019d5c2e-cdfc-7e94-9f99-8c08ee8ca271')", "total_latency_ms": 67.37, "db_insert_ms": 60.6, "redis_enqueue_ms": 61.6, "idempotency_set_ms": 67.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:44.559181Z"}
api-3  | {"correlation_id": "019d5c2e-cdfb-793e-9774-859022f7405a", "event_id": "UUID('019d5c2e-ce0c-78ae-ba2b-2d2ef1d8af51')", "total_latency_ms": 52.88, "idempotency_set_ms": 52.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:44.571068Z"}
api-3  | {"correlation_id": "019d5c2e-d43e-799b-8995-d1ebc2fbe833", "event_id": "UUID('019d5c2e-d450-7834-8cb0-9f78693a5376')", "total_latency_ms": 54.12, "idempotency_set_ms": 54.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:46.176168Z"}
api-3  | {"correlation_id": "019d5c2e-d44e-7e8d-bd1b-54ebe989db17", "event_id": "UUID('019d5c2e-d45c-7f5d-ac25-c2c1e923a481')", "total_latency_ms": 52.21, "idempotency_set_ms": 52.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:46.185075Z"}
api-3  | {"correlation_id": "019d5c2e-d449-7dba-8247-fbecfebce8bc", "event_id": "UUID('019d5c2e-d45f-74bb-89f2-5faa7f2851ef')", "total_latency_ms": 53.69, "redis_enqueue_ms": 51.3, "idempotency_set_ms": 53.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:46.193082Z"}
api-1  | {"correlation_id": "019d5c2e-c44d-7ced-8c56-8d9f639ebc03", "event_id": "UUID('019d5c2e-c45b-7836-bb7f-a257c9504f23')", "total_latency_ms": 53.04, "redis_enqueue_ms": 52.6, "idempotency_set_ms": 53.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:42.090678Z"}
api-1  | {"correlation_id": "019d5c2e-c45f-7383-9466-aaa6e85c7ae2", "event_id": "UUID('019d5c2e-c470-71b2-a974-8052db111c50')", "total_latency_ms": 70.66, "db_insert_ms": 52.3, "redis_enqueue_ms": 60.9, "idempotency_set_ms": 70.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:42.127419Z"}
api-4  | {"correlation_id": "019d5c2e-b753-7bb7-9519-2fb42195bd16", "event_id": "UUID('019d5c2e-b75f-7e41-ab2f-ae1b94d5ce29')", "total_latency_ms": 51.25, "idempotency_set_ms": 51.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:38.770301Z"}
api-3  | {"correlation_id": "019d5c2e-d793-7edc-bd97-ff189b9332b6", "event_id": "UUID('019d5c2e-d795-7dc2-9e9f-8094603db395')", "total_latency_ms": 92.06, "db_insert_ms": 88.2, "redis_enqueue_ms": 91.0, "idempotency_set_ms": 92.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:47.057337Z"}
api-3  | {"correlation_id": "019d5c2e-d799-7f87-b713-0a7a6e436ada", "event_id": "UUID('019d5c2e-d79f-79e1-8bfa-8783e6e1d3ac')", "total_latency_ms": 99.33, "db_insert_ms": 98.4, "redis_enqueue_ms": 99.0, "idempotency_set_ms": 99.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:47.071640Z"}
api-3  | {"correlation_id": "019d5c2f-5a5c-7d53-b7f6-5d0eadc23a04", "event_id": "UUID('019d5c2f-5a75-76bc-8836-239c88cd58db')", "total_latency_ms": 52.59, "redis_enqueue_ms": 50.1, "idempotency_set_ms": 52.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:20.501448Z"}
api-2  | {"correlation_id": "019d5c2e-c8e5-7c7a-ba3a-e1e259393d5a", "event_id": "UUID('019d5c2e-c8e7-7976-9f5a-23addc4c1d54')", "total_latency_ms": 51.08, "idempotency_set_ms": 51.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:43.257658Z"}
api-2  | {"correlation_id": "019d5c2e-c8f1-7af9-bedd-df1830cfe8f3", "event_id": "UUID('019d5c2e-c907-769e-a1bd-5da4876d2db1')", "total_latency_ms": 52.77, "idempotency_set_ms": 52.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:43.275547Z"}
api-2  | {"correlation_id": "019d5c2e-c8f2-71db-a34f-bdd53b2ee055", "event_id": "UUID('019d5c2e-c906-7bbc-b5fa-78efaf18f71f')", "total_latency_ms": 54.43, "redis_enqueue_ms": 52.0, "idempotency_set_ms": 54.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:43.277782Z"}
api-2  | {"correlation_id": "019d5c2e-c9bb-7bb3-9098-f4fc2eb0c921", "event_id": "UUID('019d5c2e-ca22-7b10-b902-365af5ba7e06')", "total_latency_ms": 126.03, "idempotency_check_ms": 99.9, "db_insert_ms": 121.3, "redis_enqueue_ms": 124.8, "idempotency_set_ms": 126.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:43.548419Z"}
api-1  | {"correlation_id": "019d5c2e-c50f-7efe-8c54-04d7a04ae2a5", "event_id": "UUID('019d5c2e-c518-7b0b-99ef-0d6a794d7fcd')", "total_latency_ms": 60.89, "db_insert_ms": 52.2, "redis_enqueue_ms": 58.8, "idempotency_set_ms": 60.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:42.290132Z"}
api-1  | {"correlation_id": "019d5c2e-c68c-7044-89bc-07ba1af489c4", "event_id": "UUID('019d5c2e-c690-7111-a0e9-92796b171763')", "total_latency_ms": 50.61, "idempotency_set_ms": 50.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:42.655895Z"}
api-1  | {"correlation_id": "019d5c2e-c887-71c9-b601-ded2b9dc16be", "event_id": "UUID('019d5c2e-c896-7ba7-9ce4-2892c775cdc3')", "total_latency_ms": 87.68, "db_insert_ms": 77.9, "redis_enqueue_ms": 85.5, "idempotency_set_ms": 87.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:43.200502Z"}
api-2  | {"correlation_id": "019d5c2e-cad8-7a51-84b0-8d0105249ea7", "event_id": "UUID('019d5c2e-caeb-7767-ac23-ddd2a72647b9')", "total_latency_ms": 64.8, "redis_enqueue_ms": 62.3, "idempotency_set_ms": 64.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:43.778130Z"}
api-4  | {"correlation_id": "019d5c2e-b782-7b35-a154-736d2c7f689e", "event_id": "UUID('019d5c2e-b784-700c-ade5-3882ca7394a1')", "total_latency_ms": 91.37, "db_insert_ms": 71.2, "redis_enqueue_ms": 84.0, "idempotency_set_ms": 91.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:38.846998Z"}
api-2  | {"correlation_id": "019d5c2e-cade-7d35-b9ff-8cfe77b34141", "event_id": "UUID('019d5c2e-caf5-7fc5-a4ae-2ad08dc7115b')", "total_latency_ms": 70.12, "db_insert_ms": 66.1, "redis_enqueue_ms": 67.9, "idempotency_set_ms": 70.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:43.793387Z"}
api-2  | {"correlation_id": "019d5c2e-cae6-785a-b0be-14eebe92cd83", "event_id": "UUID('019d5c2e-cb05-7c26-a046-53511236da87')", "total_latency_ms": 56.33, "db_insert_ms": 52.6, "redis_enqueue_ms": 54.9, "idempotency_set_ms": 56.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:43.794657Z"}
api-2  | {"correlation_id": "019d5c2e-caea-71f9-9f7e-89ca1a421c81", "event_id": "UUID('019d5c2e-cb0e-7e50-82a7-3a89143aaef4')", "total_latency_ms": 57.17, "db_insert_ms": 55.9, "redis_enqueue_ms": 56.6, "idempotency_set_ms": 57.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:43.800381Z"}
api-4  | {"correlation_id": "019d5c2e-b799-7183-8165-164d86bc97af", "event_id": "UUID('019d5c2e-b7cb-7151-b942-cb7c13bf84f4')", "total_latency_ms": 60.36, "db_insert_ms": 59.5, "redis_enqueue_ms": 59.9, "idempotency_set_ms": 60.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:38.869554Z"}
api-4  | {"correlation_id": "019d5c2e-b7ab-7594-b2d7-6bc6b560bcdf", "event_id": "UUID('019d5c2e-b7d8-7ff4-ab0b-62c2ecb7ed97')", "total_latency_ms": 59.34, "db_insert_ms": 53.6, "redis_enqueue_ms": 57.8, "idempotency_set_ms": 59.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:38.883421Z"}
api-4  | {"correlation_id": "019d5c2e-b7ac-7bb9-bd01-a1d22653fe4d", "event_id": "UUID('019d5c2e-b7da-737a-884d-c549370a33be')", "total_latency_ms": 57.91, "db_insert_ms": 50.4, "redis_enqueue_ms": 55.1, "idempotency_set_ms": 57.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:38.884227Z"}
api-4  | {"correlation_id": "019d5c2e-b7a5-7280-8d9c-6798691429a4", "event_id": "UUID('019d5c2e-b7cd-7f2a-bee5-b46d9659e0ba')", "total_latency_ms": 66.72, "db_insert_ms": 57.1, "redis_enqueue_ms": 61.1, "idempotency_set_ms": 66.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:38.886900Z"}
api-4  | {"correlation_id": "019d5c2e-b796-7289-ac3e-092cab5e7b88", "event_id": "UUID('019d5c2e-b7cc-7381-b126-8d06b2593085')", "total_latency_ms": 82.04, "db_insert_ms": 70.2, "redis_enqueue_ms": 74.9, "idempotency_set_ms": 82.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:38.888135Z"}
api-4  | {"correlation_id": "019d5c2e-b7a3-7311-8b75-f05bdeba2400", "event_id": "UUID('019d5c2e-b7d0-7302-847c-3da6c57b2dbe')", "total_latency_ms": 69.75, "db_insert_ms": 56.9, "redis_enqueue_ms": 61.5, "idempotency_set_ms": 69.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:38.888732Z"}
api-4  | {"correlation_id": "019d5c2e-b7dd-74e1-a11c-f2e8509850c1", "event_id": "UUID('019d5c2e-b7ee-7b3f-bbb7-9f62c2c6cf93')", "total_latency_ms": 50.93, "idempotency_set_ms": 50.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:38.910257Z"}
api-4  | {"correlation_id": "019d5c2e-b881-75e0-a104-b6440c72977f", "event_id": "UUID('019d5c2e-b883-7250-8290-375984c6c735')", "total_latency_ms": 51.97, "redis_enqueue_ms": 50.8, "idempotency_set_ms": 52.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:39.063061Z"}
api-4  | {"correlation_id": "019d5c2e-b99e-72e6-8d3a-aa2a5e6f900e", "event_id": "UUID('019d5c2e-b9a7-7743-a557-67565e963b56')", "total_latency_ms": 55.61, "db_insert_ms": 53.2, "redis_enqueue_ms": 54.4, "idempotency_set_ms": 55.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:39.354340Z"}
api-4  | {"correlation_id": "019d5c2e-b9aa-7784-83e8-a369472d181f", "event_id": "UUID('019d5c2e-b9ad-7631-9173-ea96a5bd72c9')", "total_latency_ms": 78.87, "redis_enqueue_ms": 65.4, "idempotency_set_ms": 78.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:39.387249Z"}
api-4  | {"correlation_id": "019d5c2e-b9b6-7c96-9132-4c6ae7b8eb40", "event_id": "UUID('019d5c2e-b9ea-71c6-a8bf-bcb741073583')", "total_latency_ms": 119.36, "db_insert_ms": 114.0, "redis_enqueue_ms": 118.1, "idempotency_set_ms": 119.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:39.444352Z"}
api-4  | {"correlation_id": "019d5c2e-b9ec-7cbc-afcc-083424004405", "event_id": "UUID('019d5c2e-ba0c-72dc-b68e-72ea4143da07')", "total_latency_ms": 68.53, "db_insert_ms": 57.5, "redis_enqueue_ms": 60.4, "idempotency_set_ms": 68.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:39.453712Z"}
api-4  | {"correlation_id": "019d5c2e-b9b9-7628-8bdc-98d548706230", "event_id": "UUID('019d5c2e-ba02-7c18-a876-e5eb2d415152')", "total_latency_ms": 106.73, "db_insert_ms": 100.3, "redis_enqueue_ms": 105.3, "idempotency_set_ms": 106.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:39.459909Z"}
api-4  | {"correlation_id": "019d5c2e-b9d7-77c3-b7d0-6c29d2fcbe3f", "event_id": "UUID('019d5c2e-ba09-7a83-88c2-9a8b0c7a567d')", "total_latency_ms": 89.4, "db_insert_ms": 79.2, "redis_enqueue_ms": 83.3, "idempotency_set_ms": 89.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:39.473108Z"}
api-3  | {"correlation_id": "019d5c2f-67d6-748c-b416-2b156c715ee6", "event_id": "UUID('019d5c2f-67d8-7c0d-8f14-b09f0b4a034d')", "total_latency_ms": 84.68, "db_insert_ms": 82.7, "redis_enqueue_ms": 83.2, "idempotency_set_ms": 84.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:23.980697Z"}
api-3  | {"correlation_id": "019d5c2f-695d-70dc-a8ba-6136f734b8a9", "event_id": "UUID('019d5c2f-6968-7f38-822e-b93167f3d7aa')", "total_latency_ms": 102.76, "db_insert_ms": 52.9, "redis_enqueue_ms": 72.2, "idempotency_set_ms": 102.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:24.396535Z"}
api-3  | {"correlation_id": "019d5c2f-695b-717c-a47d-35a1c749a993", "event_id": "UUID('019d5c2f-6969-7c27-85f7-79df01bbe963')", "total_latency_ms": 107.88, "db_insert_ms": 62.0, "redis_enqueue_ms": 76.5, "idempotency_set_ms": 107.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:24.399299Z"}
api-3  | {"correlation_id": "019d5c2f-6978-7916-9e92-0497dd923dea", "event_id": "UUID('019d5c2f-69ac-7f68-9bd6-2352cdd19785')", "total_latency_ms": 77.22, "db_insert_ms": 75.8, "redis_enqueue_ms": 76.5, "idempotency_set_ms": 77.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:24.417129Z"}
api-4  | {"correlation_id": "019d5c2e-b9d6-7e40-9044-15c3f194befe", "event_id": "UUID('019d5c2e-ba0a-7f51-9151-caed8e09a5cd')", "total_latency_ms": 99.85, "db_insert_ms": 90.0, "redis_enqueue_ms": 98.6, "idempotency_set_ms": 99.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:39.475454Z"}
api-1  | {"correlation_id": "019d5c2e-d45d-718c-8e56-328b19c732a3", "event_id": "UUID('019d5c2e-d468-7030-bf2f-ff5d258dc095')", "total_latency_ms": 82.62, "redis_enqueue_ms": 74.6, "idempotency_set_ms": 82.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:46.231826Z"}
api-1  | {"correlation_id": "019d5c2e-d481-76b5-b309-806fdbe15f84", "event_id": "UUID('019d5c2e-d48b-7c9c-a79a-86c668c2971a')", "total_latency_ms": 89.63, "db_insert_ms": 87.8, "redis_enqueue_ms": 88.7, "idempotency_set_ms": 89.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:46.271816Z"}
api-3  | {"correlation_id": "019d5c2f-6dfd-776b-9b7e-4c8891acaed1", "event_id": "UUID('019d5c2f-6e05-7e33-96e0-8375ce204934')", "total_latency_ms": 50.45, "idempotency_set_ms": 50.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:25.526115Z"}
api-2  | {"correlation_id": "019d5c2e-d2b1-74b3-9cdc-f9cdad55aa0a", "event_id": "UUID('019d5c2e-d2f0-7008-b7d0-97d93769e5e6')", "total_latency_ms": 55.28, "db_insert_ms": 54.4, "redis_enqueue_ms": 54.8, "idempotency_set_ms": 55.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:45.798646Z"}
api-2  | {"correlation_id": "019d5c2e-d40e-77d9-a8ed-c1c44e0e56a0", "event_id": "UUID('019d5c2e-d420-7c68-9dab-d37bb36de69f')", "total_latency_ms": 52.11, "idempotency_set_ms": 52.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:46.121081Z"}
api-2  | {"correlation_id": "019d5c2e-d422-7898-bda6-d7f70ccfecc0", "event_id": "UUID('019d5c2e-d42d-7d9c-a994-3e797ef8458e')", "total_latency_ms": 52.31, "idempotency_set_ms": 52.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:46.136601Z"}
api-2  | {"correlation_id": "019d5c2e-d444-7c8d-b895-edc4231c1231", "event_id": "UUID('019d5c2e-d451-766c-906a-8cab39239554')", "total_latency_ms": 60.46, "db_insert_ms": 51.3, "redis_enqueue_ms": 58.1, "idempotency_set_ms": 60.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:46.181202Z"}
api-2  | {"correlation_id": "019d5c2e-d45b-75ac-b8f9-5eb69fce129b", "event_id": "UUID('019d5c2e-d474-7736-91f6-934aa75cf866')", "total_latency_ms": 53.49, "redis_enqueue_ms": 51.7, "idempotency_set_ms": 53.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:46.208092Z"}
api-2  | {"correlation_id": "019d5c2e-d450-72ce-a3e0-57043730bdfa", "event_id": "UUID('019d5c2e-d46d-710f-85c1-c2cbaee29f85')", "total_latency_ms": 64.86, "db_insert_ms": 61.5, "redis_enqueue_ms": 64.4, "idempotency_set_ms": 64.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:46.217529Z"}
api-2  | {"correlation_id": "019d5c2e-d4a0-78f5-8e56-a4c9de21a58b", "event_id": "UUID('019d5c2e-d4a8-7136-8ea7-b8902f3c7be7')", "total_latency_ms": 52.86, "idempotency_set_ms": 52.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:46.264717Z"}
api-2  | {"correlation_id": "019d5c2e-d4c4-71b3-a56e-6f53ee2b3264", "event_id": "UUID('019d5c2e-d4d5-7657-8b23-aa3f8b4d03ae')", "total_latency_ms": 54.16, "db_insert_ms": 52.0, "redis_enqueue_ms": 53.6, "idempotency_set_ms": 54.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:46.300358Z"}
api-2  | {"correlation_id": "019d5c2e-d781-71d7-9e56-9dd423686c57", "event_id": "UUID('019d5c2e-d799-7b82-8826-42b5e7407ad7')", "total_latency_ms": 50.38, "idempotency_set_ms": 50.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:47.011237Z"}
api-4  | {"correlation_id": "019d5c2e-bfc4-7e71-9737-11627f32816d", "event_id": "UUID('019d5c2e-bfd9-7cc1-a5c5-efd73220bc9f')", "total_latency_ms": 54.36, "redis_enqueue_ms": 53.3, "idempotency_set_ms": 54.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:40.933062Z"}
api-4  | {"correlation_id": "019d5c2e-bfce-7588-8a04-96c2184f23c9", "event_id": "UUID('019d5c2e-bfe6-71ab-a214-951aed9b00df')", "total_latency_ms": 52.33, "idempotency_set_ms": 52.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:40.944003Z"}
api-4  | {"correlation_id": "019d5c2e-bfd4-7eb0-8179-be8829f6340d", "event_id": "UUID('019d5c2e-bfe4-7897-a97c-0b5cf26a4673')", "total_latency_ms": 52.63, "redis_enqueue_ms": 50.3, "idempotency_set_ms": 52.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:40.947423Z"}
api-4  | {"correlation_id": "019d5c2e-c056-7604-9a31-67446ad005b7", "event_id": "UUID('019d5c2e-c05a-7edd-ac41-7a2dc11c41da')", "total_latency_ms": 55.01, "idempotency_set_ms": 55.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:41.070267Z"}
api-4  | {"correlation_id": "019d5c2e-c076-784a-8045-ff3e3b8d0d0c", "event_id": "UUID('019d5c2e-c090-77fd-9060-948bd15d8d32')", "total_latency_ms": 157.54, "db_insert_ms": 138.5, "redis_enqueue_ms": 151.1, "idempotency_set_ms": 157.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:41.217653Z"}
api-4  | {"correlation_id": "019d5c2e-c08f-7051-bf2c-2df681c30e89", "event_id": "UUID('019d5c2e-c0ab-7f07-92cc-2cc4acbf6449')", "total_latency_ms": 143.21, "db_insert_ms": 138.9, "redis_enqueue_ms": 142.3, "idempotency_set_ms": 143.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:41.226298Z"}
api-4  | {"correlation_id": "019d5c2e-c0b7-787c-a5fc-3b2f4476140e", "event_id": "UUID('019d5c2e-c119-7ac0-a7ad-213db9f0c991')", "total_latency_ms": 61.07, "db_insert_ms": 58.0, "redis_enqueue_ms": 58.7, "idempotency_set_ms": 61.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:41.238249Z"}
api-4  | {"correlation_id": "019d5c2e-c0b8-7b30-a934-d2e537a819c8", "event_id": "UUID('019d5c2e-c11a-7110-b38d-4eeff7c27620')", "total_latency_ms": 59.84, "db_insert_ms": 55.7, "redis_enqueue_ms": 57.7, "idempotency_set_ms": 59.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:41.241217Z"}
api-4  | {"correlation_id": "019d5c2e-c0b5-71dd-99a0-2043f0849f26", "event_id": "UUID('019d5c2e-c116-7332-87ef-ef852438bcb9')", "total_latency_ms": 72.5, "db_insert_ms": 67.9, "redis_enqueue_ms": 69.8, "idempotency_set_ms": 72.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:41.242154Z"}
api-4  | {"correlation_id": "019d5c2e-c11d-7d87-9a1b-70e587426c8d", "event_id": "UUID('019d5c2e-c126-700c-86f7-f7985817039d')", "total_latency_ms": 61.79, "db_insert_ms": 55.0, "redis_enqueue_ms": 58.7, "idempotency_set_ms": 61.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:41.280608Z"}
api-4  | {"correlation_id": "019d5c2e-c12e-7b4d-9ffb-a348f27c605e", "event_id": "UUID('019d5c2e-c148-7ea6-96d6-b5e77dec0d9d')", "total_latency_ms": 52.62, "db_insert_ms": 52.0, "redis_enqueue_ms": 52.3, "idempotency_set_ms": 52.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:41.292549Z"}
api-4  | {"correlation_id": "019d5c2e-c132-70a0-9a24-4e4d88d36976", "event_id": "UUID('019d5c2e-c147-7ad4-8ef2-4273af5aacbe')", "total_latency_ms": 61.54, "db_insert_ms": 57.8, "redis_enqueue_ms": 59.3, "idempotency_set_ms": 61.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:41.303661Z"}
api-1  | {"correlation_id": "019d5c2e-d964-7da5-a54b-19c2417c1ee5", "event_id": "UUID('019d5c2e-d96e-7486-9f16-83f398376a9a')", "total_latency_ms": 88.25, "db_insert_ms": 58.5, "redis_enqueue_ms": 67.4, "idempotency_set_ms": 88.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:47.525934Z"}
api-1  | {"correlation_id": "019d5c2e-d995-7dbb-b6ca-68a4d1141623", "event_id": "UUID('019d5c2e-d9b1-79a7-94e7-c597bd847665')", "total_latency_ms": 86.54, "db_insert_ms": 82.2, "redis_enqueue_ms": 84.2, "idempotency_set_ms": 86.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:47.583497Z"}
